kernel,kernel_id,stat,value
final_kernel,0,kernel_launch_uid,1
final_kernel,0,gpu_ipc,504.1607
final_kernel,0,l2_cache_write_total,512
final_kernel,0,gpu_total_instructions,6750208
final_kernel,0,total_core_cache_read_hit,0
final_kernel,0,total_core_cache_write_hit,0
final_kernel,0,total_dram_reads,6192
final_kernel,0,l2_cache_write_miss,512
final_kernel,0,l2_cache_read_hit,980
final_kernel,0,l2_cache_read_miss,1024
final_kernel,0,gpgpu_n_tot_w_icount,211968
final_kernel,0,total_core_cache_read_mshr_hit,0
final_kernel,0,l2_bandwidth_gbps,33.9804
final_kernel,0,gpu_occupancy,49.3084
final_kernel,0,l2_cache_read_total,4096
final_kernel,0,gpu_tot_ipc,504.1607
final_kernel,0,gpgpu_silicon_slowdown,720304
final_kernel,0,gpgpu_simulation_rate,2231
final_kernel,0,gpgpu_simulation_time_sec,6
final_kernel,0,gpu_tot_sim_cycle,13389
final_kernel,0,l2_cache_write_hit,0
final_kernel,0,total_dram_writes,2048
