kernel,kernel_id,stat,value
final_kernel,0,total_core_cache_read_hit,0
final_kernel,0,kernel_launch_uid,16
final_kernel,0,gpgpu_simulation_rate,1756
final_kernel,0,const_cache_read_total,20
final_kernel,0,total_dram_reads,584
final_kernel,0,l2_cache_read_hit,4096
final_kernel,0,l2_cache_write_hit,7424
final_kernel,0,l2_cache_write_miss,128
final_kernel,0,gpgpu_silicon_slowdown,915148
final_kernel,0,gpu_ipc,178.276
final_kernel,0,gpu_total_instructions,2072576
final_kernel,0,total_core_cache_write_hit,0
final_kernel,0,total_core_cache_read_mshr_hit,0
final_kernel,0,gpu_occupancy,12.1732
final_kernel,0,gpgpu_n_tot_w_icount,65280
final_kernel,0,gpu_tot_ipc,131.1093
final_kernel,0,l2_cache_write_total,7680
final_kernel,0,l2_cache_read_total,4096
final_kernel,0,l2_bandwidth_gbps,52.3224
final_kernel,0,gpu_tot_sim_cycle,15808
final_kernel,0,total_dram_writes,512
final_kernel,0,gpgpu_simulation_time_sec,9
final_kernel,0,l2_cache_read_miss,0
